text,trans
ナッツのデザートよ\nミネラルは不足しがちな\n栄養素だから！,
はい、笑って,
えへへっ☆,
ふぁ……\n……眠くない？,
ね、眠い……,
……あ\nすみません,
……えっ\nど、どうしたの……！,
あ、走るなー,
……？\n急いでるっすけど,
お疲れ様でーす,
お疲れ様でーす♡,
隕石とか落ちないかな\n学校,
どしたん！？\n話聞くよ～,
えーと、パス,那——个，接着
──ちょっと\n何パスしてんの,——等等\n在传什么啊
マンモクスンがさ……あれ？\nマンモスクンが……あれ？\nマンモス君がさ────,曼莫克森啊……咦？\n孟马像啊……咦？\n猛犸象君啊——
と、透ちゃん……！\nなんの話……！？,透……！\n在说什么呢……！？
爪……\nなんか、取りたくって,指甲……\n感觉，该修剪一下了
いいよ～～～\n取ったらまた塗る～～～♡,好啊~~~\n剪完之后再涂次油吧~~~♡

#互动语音 圆香对其他人↓,
……？\nWhy……？,
ほわっ……？,
……何,
えっ、え……？\n何もないです……,
そういえば……\nバラエティ、出た？\n番宣で見かけた気がして,
わっ！　そうそう……！\n来週放送だから\n番組も見てくれたら嬉しいなー！,
色々、親切に\nありがとうございます,
んふふ～！\nうちにわかることなら\nなんでも聞いて～！,
なんかここ、暑……,
そうー？,
……\n私はあなたのファンじゃないし、\nリップサービスはいらないんですが,
すまない──……\nでも、リップサービスではないよ\n心からキミを素敵だと思っているんだ,
うちのが迷惑かけていたら\n言ってください\n何かしておくので,
いやいや全然！\nっていうかこちらこそ、\n何かあったら遠慮なく言ってね！,
私も植物に水くらいやるけど\n……手出し、しない方がいい？,
ふふ……\nあげちゃいけない人は……\nいないよ……,
……小学生？\nしっかりしてるね,
えへへっ……！\n放クラのみなさんが\nお手本なんですっ！,
……\nなんか子犬みたい\n愛されるタイプ,
えっ！\nそ、そんなことないよーっ,
収録スタジオって、\n街中に隠れすぎじゃない？,
おー、わかりにくいとこ\n多いよなー,
このクーポンいる？\n……駅前にあるドーナツ店のやつ\nいらなかったら捨てる,
ふふ……\nご一緒して……\nよいのでしたら……,
……振らない方が\nいいんですか？,
ええ、蒸らす方が大事なの\nこだわればキリがないけれど、\nソーサーを蓋にするだけでも──……,
レッスン場に傘が\n置きっぱなしだったけど\n……違う？,
えっ！　もしかして\n甜花ちゃんのかな……！？\nありがとう！　確認するね！,
何、その物欲しそうな目\n…………\n……ただのグミだけど,
あ、ありがと……！,
すみません\nこのカメラマンさんの名字は\nどのようにお読みすれば,
…………\nごめんなさい、私もわからないな\nはづ……はづきさん！　ちょっと──,
これあげるから\n静かにしてて,
ありがとっす！\n……果穂ちゃーーーん！\nお菓子もらったよーーー！！,
昨日の現場で話題に出てた\n……伝えとくね,
ひゃーー、マジで！？\nそれ褒められてた系！？\nそうじゃない系！？,
少し寝るから……\n10分で起こして,我稍微睡一会……\n10分钟后叫我
え、寝るんだけど\n私も,诶，我也要睡啊
……何か言いたいことは？\n５・４・３……,……有什么要说的吗？\n５・４・３……
ぴぇ！？　な、なんだっけ……！？\nえっと……\nご、ごめんね円香ちゃん……！,呀！？　是什么来着……！？\n那个……\n对、对不起圆香……！
もうちょっと\n静かに喋れない？,你就不能安静一点吗？
喋れない～～～！,安静不了～～～！

#互动语音 小糸对其他人↓,
あ……！\nえ、えっと……\nこ、こんにちは……！,
こ、こんにちはっ\n今日も頑張ろうね……っ,
あ……えっと……\nお、お疲れさまです……,
お、お疲れ様です……！,
え…………\nお、同い年…………,
そうだよ！\n真乃も灯織もだよー！,
あ…………\nお、お腹鳴っちゃった……,
んふふ～！\nおにぎりでも握る～～～？,
ぴ、ぴぇぇ…………,
ちょっとー\n怖いもの見たみたいな声\n出さないでよー,
も、モデルさん\nみたいだなぁ……,
フフッ\n私はアイドルさ\n小糸と一緒のね,
あ……\nか、課題忘れてた……\nやらないと……,
おおっ！\n三峰もなんだけど、\n一緒にやってもいい？,
ほ、包帯……\nけ、怪我……！？,
これ……？\nふふ……,
え、えっと……\n小学生、なんだよね……？,
はいっ！\n６年生ですー！！！,
わぁ……\nチョコ……！,
うん？\n今呼ばれた気が……！,
ぴぇ……\nす、すみません……,
や、なんで謝った！？,
あ……え、えっと……,
はい……,
え……\nこ、これから\nトレーニング……？,
ええ、そうよ！\n一緒にどうかしら？,
あ……\nプリン……！,
えへへ、\nめっちゃ美味しいよー☆,
あ、あれ……\n寝てる…………？,
……！？\nお、起きてます……！,
あ……あの……\nこ、これ落ちて……,
わ、ありがとう……！\nこのストラップ\nお気に入りなの……！,
う、うちの妹と\n同い年くらいかな……？,
えっ、そうなんすか？,
えっと……\nあ、飴……食べます……？,
わあ！　いいの？\nありがとう！\nいただきます♡,
ぴぇ……\nえ……えっと……,
ん、どしたん～？,
と、透ちゃん……！\n今日みんな……\n透ちゃんの家に行くって……,透……！\n大家今天……\n要去透的家里……
うん\n今川焼あるって\nお母さんから,嗯\n给大家准备了金川烧\n妈妈是这么说的
ま、円香ちゃん……！\nあの、この問題わかる？\n教えて欲しくて……！,圆、圆香……！\n那个，这道题你会吗？\n想让你教教我……！
嫌\n……嘘、冗談。\nこれはね──……,不行\n……骗你的。\n这道题啊…——……
も、もう雛菜ちゃん……！\nごろごろしちゃだめ！\n宿題やった！？,真、真是的，雏菜……！\n不要无所事事的了！\n作业做完了吗！？
え～～～……\n小糸ちゃんなんでも\nだめって言う～～～,诶～～～……\n小糸这个也不让做那个也不让做～～～

#互动语音 雏菜对其他人↓,
あは～\nまた缶蹴りしましょうね～？,
う、うん……っ,
……すっごくいい位置に\nほくろありますよね～……,
えっ！？\nあ、ありがとうございます……？,
あは～\nすっごい元気ですね～？,
うんっ！\nすっごく元気だよー！,
ん～……\nなんかいい匂いしません～？,
ふえ……？\nすんすん～……,
ピアスって\n開けるの痛いですか～？,
や、別にー？,
なんかいつも\n舞台に立ってるみたいですね～,
おや、それならヒロインは\n雛菜にお願いしてもいいかい？,
いつもかけてるのって\n伊達めがねですか～？,
ううん！\n本物メガネだよー？,
……あの\nスキンケアって\n何使ってますか～？,
え……？\nえっと……,
あは～\n小学校、楽しいですか～？,
楽しいですー！\n雛菜さんも高校、楽しいですかっ？,
わ、おいしそう～～～,
よかったら\nおひとつどうぞー！,
髪、ブリーチすると\n傷みません～？,
あー、だな\nまあアタシは短いからなんとか……,
あ、ここにあった漫画\n勝手に読んじゃいました～……,
ふふ……\nどうぞ……,
今日のリップって\n何使ってますか～？,
ふふ、この色お気に入りなのよ\nこれはね――……,
ん～……あ、\n『アプリコット』！,
見てくれたの？\nめっちゃ嬉しい……！,
あ～……\n座ります～？,
い、いいの……？\nにへへ……,
わ、そのストラップ\nかわいいですね～？,
本当？\nこれ、実は手作りなの……！,
毎日楽しいですよね～,
そっすね！\n楽しいっす！,
ん～\nなんか、すっごいアイドルって\nかんじですよね～？,
えっと……ふゆのことかな？\nふふっ、ありがとう\n嬉しいなぁ,
アイライナーって\n何使ってますか～？,
えっと～……なんだっけ\nポーチの中見てみる～！,
あは～、透先輩～～～♡\nこの間あげたストラップ、\n使ってくれてる～～～？,啊哈～，透学姐～～～♡\n之前给你的手机绳，\n有在用吗～～～？
使ってるよ\n……あれ？　これだっけ,有哦\n……嗯？　是这条吗
透先ぱ～～～～～……\n……なんだ、円香先輩か～\nがっかり～……,透前～～～～～……\n……什么啊，是圆香学姐啊～\n真失望～……
……で？,然后呢？
小糸ちゃ～ん！\n雛菜の右手と左手、どっちに\nお菓子があるでしょうか～？,小糸！\n雏菜的左手和右手，\n哪一边藏有点心呢～？
え、えっと……！\nじゃあ、右……！\n──あ……お菓子のゴミだ……,那、那个……！\n那就右边……！\n——啊……是糖纸啊……
